,year,Month,DayofWeek,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,ETSInletTemperature,lpd_average,Modeled RF HeatingElectricity,Modeled RF CoolingElectricity,Modeled RF DistrictCoolingChilledWaterEnergy,Modeled RF DistrictHeatingHotWaterEnergy,Modeled RF ETSHeatingOutletTemperature,Modeled RF ETSCoolingOutletTemperature
895,2001,2,7,8,0,-5.0,-6.0,92.0,2/7/2017 7:00,20,9.4,9882995.3,0.0,0.0,25755773.5,19.571389396212123,19.643041580952374
896,2001,2,7,9,0,-4.0,-4.0,100.0,2/7/2017 8:00,20,9.4,5381452.1,0.0,5107.675,15517005.75,19.613713796212117,19.645812580952377
897,2001,2,7,10,0,-3.0,-4.0,92.0,2/7/2017 9:00,20,9.4,4096052.2,0.0,0.0,11617919.65,19.585053487878792,19.64896274761905
898,2001,2,7,11,0,-3.0,-3.0,100.0,2/7/2017 10:00,20,9.4,3448935.16,0.0,5107.675,9543406.25,19.60627186287879,19.644730747619054
899,2001,2,7,12,0,-2.0,-3.0,92.0,2/7/2017 11:00,20,9.4,2699906.9,0.0,0.0,7424519.605,19.57520732121211,19.60096209761904
900,2001,2,7,13,0,-3.0,-4.0,92.0,2/7/2017 12:00,20,9.4,3594581.3,0.0,0.0,10358750.6,19.580897654545463,19.652086514285717
901,2001,2,7,14,0,-3.0,-4.0,92.0,2/7/2017 13:00,20,9.4,2573562.3,0.0,2739.11,7505963.7565,19.59427715454546,19.659928514285717
902,2001,2,7,15,0,-4.0,-5.0,92.0,2/7/2017 14:00,20,9.4,2508010.71,5635.16,2739.11,7395240.4065,19.554121421212116,19.643982580952375
903,2001,2,7,16,0,-5.0,-6.0,92.0,2/7/2017 15:00,20,9.4,2624584.71,0.0,3096.9105,7499289.14,19.59642012954545,19.619808830952365
904,2001,2,7,17,0,-6.0,-7.0,92.0,2/7/2017 16:00,20,9.4,2623174.3,0.0,2739.11,7467622.0,19.56274060454545,19.617832997619033
905,2001,2,7,18,0,-6.0,-7.0,92.0,2/7/2017 17:00,20,9.4,3980243.2,0.0,8423.215,11870227.9,19.569676104545444,19.62671729761903
906,2001,2,7,19,0,-6.0,-7.0,92.0,2/7/2017 18:00,20,9.4,5114942.4,0.0,6066.555,15616171.6,19.57607335454545,19.62845779761904
907,2001,2,7,20,0,-6.0,-7.0,92.0,2/7/2017 19:00,20,9.4,0.0,0.0,0.0,0.0,19.983765621212132,19.989971402380952
908,2001,2,7,21,0,-6.0,-7.0,92.0,2/7/2017 20:00,20,9.4,0.0,0.0,0.0,0.0,19.984008121212135,19.98894440238095
909,2001,2,7,22,0,-7.0,-8.0,92.0,2/7/2017 21:00,20,9.4,0.0,0.0,0.0,0.0,19.96062662121213,19.98949540238095
910,2001,2,7,23,0,-7.0,-8.0,92.0,2/7/2017 22:00,20,9.4,0.0,0.0,0.0,0.0,19.95783220454546,19.96426016428571
911,2001,2,7,24,0,-7.0,-8.0,92.0,2/7/2017 23:00,20,9.4,0.0,0.0,0.0,0.0,19.95783220454546,19.96426016428571
912,2001,2,8,1,0,-7.0,-8.0,92.0,2/8/2017 0:00,20,9.4,53694.63,0.0,0.0,131447.5,20.002552830735944,19.98523651130952
913,2001,2,8,2,0,-8.0,-9.0,92.0,2/8/2017 1:00,20,9.4,2950.0730000000003,0.0,0.0,25919.7825,20.00673237619048,19.99121407380952
914,2001,2,8,3,0,-8.0,-9.0,92.0,2/8/2017 2:00,20,9.4,3818.8769999999995,0.0,0.0,30438.037999999997,20.005807876190485,19.991940129365076
915,2001,2,8,4,0,-9.0,-10.0,92.0,2/8/2017 3:00,20,9.4,0.0,0.0,0.0,45062.763,20.005872959523813,19.988427529365076
916,2001,2,8,5,0,-10.0,-11.0,91.0,2/8/2017 4:00,20,9.4,0.0,0.0,0.0,24657.18,19.97976003095238,19.958885362698407
917,2001,2,8,6,0,-12.0,-13.0,91.0,2/8/2017 5:00,20,9.4,48343.7,0.0,0.0,360810.25,19.92917553095238,19.91334626269841
918,2001,2,8,7,0,-12.0,-14.0,83.0,2/8/2017 6:00,20,9.4,17121709.0,0.0,0.0,40739333.5,19.491176495238086,19.540473797619047
919,2001,2,8,8,0,-13.0,-14.0,91.0,2/8/2017 7:00,20,9.4,19993160.3,0.0,0.0,40652648.0,19.446098828571422,19.498714797619044
920,2001,2,8,9,0,-13.0,-14.0,91.0,2/8/2017 8:00,20,9.4,10150264.6,0.0,0.0,31796630.0,19.44514832857142,19.505427797619042
921,2001,2,8,10,0,-12.0,-14.0,83.0,2/8/2017 9:00,20,9.4,7067457.0,0.0,0.0,23448808.4,19.44338082857142,19.518532797619045
922,2001,2,8,11,0,-12.0,-14.0,83.0,2/8/2017 10:00,20,9.4,6691564.2,0.0,0.0,21140467.15,19.442988828571423,19.520284297619042
923,2001,2,8,12,0,-12.0,-14.0,83.0,2/8/2017 11:00,20,9.4,6166459.7,0.0,0.0,17934356.85,19.440730328571423,19.52349579761904
924,2001,2,8,13,0,-12.0,-14.0,83.0,2/8/2017 12:00,20,9.4,6288487.8,0.0,0.0,17260630.5,19.446564328571426,19.533253297619044
925,2001,2,8,14,0,-13.0,-16.0,76.0,2/8/2017 13:00,20,9.4,6040110.8,0.0,3218.1195000000002,16335203.75,19.44217791190476,19.520737964285708
926,2001,2,8,15,0,-14.0,-16.0,83.0,2/8/2017 14:00,20,9.4,7281750.2,5635.16,2739.11,18262888.8,19.445199661904763,19.495743297619043
927,2001,2,8,16,0,-14.0,-17.0,76.0,2/8/2017 15:00,20,9.4,6950604.2,0.0,3218.1195000000002,16644047.85,19.444206911904764,19.493822464285707
928,2001,2,8,17,0,-14.0,-17.0,76.0,2/8/2017 16:00,20,9.4,6954264.8,0.0,3218.1195000000002,16714884.65,19.443865911904766,19.48701496428571
929,2001,2,8,18,0,-14.0,-16.0,83.0,2/8/2017 17:00,20,9.4,8539779.4,0.0,8423.215,22996538.75,19.447891161904764,19.491848797619042
930,2001,2,8,19,0,-14.0,-16.0,83.0,2/8/2017 18:00,20,9.4,9072441.8,0.0,5396.955,27097275.2,19.476525911904762,19.48776379761905
931,2001,2,8,20,0,-14.0,-16.0,83.0,2/8/2017 19:00,20,9.4,26669.5,0.0,0.0,71600.5,19.966420066666668,19.968217880952377
932,2001,2,8,21,0,-14.0,-16.0,83.0,2/8/2017 20:00,20,9.4,26669.5,0.0,0.0,71600.5,19.960369066666672,19.977318880952375
933,2001,2,8,22,0,-15.0,-17.0,83.0,2/8/2017 21:00,20,9.4,26669.5,0.0,0.0,71600.5,19.98890031666667,19.95860079761904
934,2001,2,8,23,0,-15.0,-17.0,83.0,2/8/2017 22:00,20,9.4,26669.5,0.0,0.0,71600.5,19.98180065,19.931720464285714
935,2001,2,8,24,0,-16.0,-18.0,83.0,2/8/2017 23:00,20,9.4,116384.5,0.0,0.0,677285.0,19.878466149999998,19.867611464285712
936,2001,2,9,1,0,-16.0,-18.0,83.0,2/9/2017 0:00,20,9.4,284909.99,0.0,0.0,680357.63,19.988326864285717,19.930518838095235
937,2001,2,9,2,0,-16.0,-18.0,83.0,2/9/2017 1:00,20,9.4,294914.39,0.0,0.0,709431.77,19.987248864285718,19.93100058809524
938,2001,2,9,3,0,-17.0,-19.0,83.0,2/9/2017 2:00,20,9.4,294914.39,0.0,0.0,712255.1,19.98548786428572,19.924351643650795
939,2001,2,9,4,0,-19.0,-22.0,75.0,2/9/2017 3:00,20,9.4,451103.1,0.0,0.0,1407609.605,19.056379897619056,18.998968064285723
940,2001,2,9,5,0,-21.0,-23.0,82.0,2/9/2017 4:00,20,9.4,1026640.22,0.0,0.0,4803495.295,18.495448000000007,18.496657297619052
941,2001,2,9,6,0,-21.0,-24.0,75.0,2/9/2017 5:00,20,9.4,1097744.42,0.0,0.0,5117667.415,18.450786500000007,18.623760464285716
942,2001,2,9,7,0,-22.0,-25.0,74.0,2/9/2017 6:00,20,9.4,30939176.0,0.0,0.0,55104885.0,19.48123132857142,19.54523996428571
943,2001,2,9,8,0,-19.0,-22.0,75.0,2/9/2017 7:00,20,9.4,26774986.8,0.0,0.0,56182550.5,19.440676328571424,19.51783246428571
944,2001,2,9,9,0,-18.0,-21.0,75.0,2/9/2017 8:00,20,9.4,18715109.0,0.0,0.0,50045762.5,19.44734932857142,19.526559964285706
945,2001,2,9,10,0,-16.0,-19.0,75.0,2/9/2017 9:00,20,9.4,11928851.6,0.0,0.0,37502076.8,19.44104216190475,19.526542464285704
946,2001,2,9,11,0,-12.0,-17.0,63.0,2/9/2017 10:00,20,9.4,7556051.1,0.0,0.0,25396877.25,19.442570024999995,19.532829464285708
947,2001,2,9,12,0,-10.0,-19.0,44.0,2/9/2017 11:00,20,9.4,6597902.3,4420.92,16878.8645,22452767.2,19.416830525,19.52233296428571
948,2001,2,9,13,0,-9.0,-18.0,44.0,2/9/2017 12:00,20,9.4,6158061.5,1772.5,43166.014500000005,18919016.8,19.412467691666674,19.53381296428571
949,2001,2,9,14,0,-8.0,-18.0,40.0,2/9/2017 13:00,20,9.4,4816350.6,0.0,19408.0495,14208880.0,19.368226175,19.53096596428571
950,2001,2,9,15,0,-8.0,-15.0,53.0,2/9/2017 14:00,20,9.4,3684786.5,7363.33,9513.847,12952340.65,19.424715174999996,19.5327349642857
951,2001,2,9,16,0,-8.0,-14.0,58.0,2/9/2017 15:00,20,9.4,3219639.7,0.0,3218.1195000000002,10912275.15,19.454092174999996,19.524718464285698
952,2001,2,9,17,0,-8.0,-14.0,58.0,2/9/2017 16:00,20,9.4,3123887.05,0.0,3218.1195000000002,11136514.1,19.453454149999995,19.5171534642857
953,2001,2,9,18,0,-9.0,-14.0,64.0,2/9/2017 17:00,20,9.4,6370305.1,0.0,11162.325,20943366.85,19.463245775000008,19.521530964285706
954,2001,2,9,19,0,-12.0,-16.0,69.0,2/9/2017 18:00,20,9.4,8161301.9,0.0,5859.8275,29862308.85,19.485699900000004,19.51939146428571
955,2001,2,9,20,0,-15.0,-18.0,76.0,2/9/2017 19:00,20,9.4,26669.5,0.0,0.0,71600.5,19.99051131666667,19.95027029761904
956,2001,2,9,21,0,-14.0,-18.0,69.0,2/9/2017 20:00,20,9.4,26669.5,0.0,0.0,274150.15,19.96484781666667,19.97462529761905
957,2001,2,9,22,0,-14.0,-18.0,69.0,2/9/2017 21:00,20,9.4,26669.5,0.0,0.0,274150.15,19.96505956666667,19.969391714285713
958,2001,2,9,23,0,-16.0,-19.0,75.0,2/9/2017 22:00,20,9.4,116384.5,0.0,0.0,677285.0,19.8755849,19.866758130952377
959,2001,2,9,24,0,-15.0,-18.0,76.0,2/9/2017 23:00,20,9.4,26669.5,0.0,0.0,71600.5,19.983372400000004,19.93117513095238
960,2001,2,10,1,0,-14.0,-17.0,76.0,2/10/2017 0:00,20,9.4,0.0,0.0,0.0,7551.1,19.989896614285716,19.962367504761897
961,2001,2,10,2,0,-7.0,-14.0,54.0,2/10/2017 1:00,20,9.4,15687.4,0.0,0.0,143222.5,19.993203780735932,19.983968225595238
962,2001,2,10,3,0,-2.0,-13.0,38.0,2/10/2017 2:00,20,9.4,0.0,0.0,4582.325,0.0,19.99303450238095,19.976983677380947
963,2001,2,10,4,0,-2.0,-11.0,46.0,2/10/2017 3:00,20,9.4,0.0,0.0,0.0,0.0,19.997410290259733,19.97271217738095
964,2001,2,10,5,0,-2.0,-11.0,46.0,2/10/2017 4:00,20,9.4,0.0,0.0,0.0,0.0,20.002064290259735,19.961123177380944
965,2001,2,10,6,0,-4.0,-13.0,45.0,2/10/2017 5:00,20,9.4,0.0,0.0,0.0,0.0,20.000504018831162,19.952751963095228
966,2001,2,10,7,0,-3.0,-12.0,46.0,2/10/2017 6:00,20,9.4,12586163.7,0.0,7707.355,28472676.95,19.577223704545453,19.632330880952374
967,2001,2,10,8,0,-5.0,-12.0,54.0,2/10/2017 7:00,20,9.4,14866389.1,285.002,4424.59,31750447.4,19.581428229545455,19.640181714285703
968,2001,2,10,9,0,-2.0,-12.0,42.0,2/10/2017 8:00,20,9.4,3942074.45,4376.59,31015.655,13933982.395,19.5691521878788,19.561355630952374
969,2001,2,10,10,0,2.0,-11.0,34.0,2/10/2017 9:00,20,9.4,2234458.35,6104.76,13187.886499999999,7999497.375,19.65553274107144,19.60452058333333
970,2001,2,10,11,0,3.0,-8.0,41.0,2/10/2017 10:00,20,9.4,2169325.01,6864.8730000000005,87942.74900000001,6376476.52,19.699512836309527,19.656070833333334
971,2001,2,10,12,0,4.0,-7.0,42.0,2/10/2017 11:00,20,9.4,1917027.164,43730.857,145176.663,3959944.4604499997,19.70872583630953,19.635433499999998
972,2001,2,10,13,0,-2.0,-8.0,60.0,2/10/2017 12:00,20,9.4,4288335.74,0.0,479.00949999999995,13881948.45,19.557854062878782,19.59185698095238
973,2001,2,10,14,0,-3.0,-9.0,60.0,2/10/2017 13:00,20,9.4,3968481.93,0.0,3218.1195000000002,12965852.001500001,19.595928896212122,19.666222980952377
974,2001,2,10,15,0,-3.0,-10.0,55.0,2/10/2017 14:00,20,9.4,3719761.3460000004,5635.16,3680.992,10926637.001500001,19.592147896212126,19.649710980952378
975,2001,2,10,16,0,-3.0,-10.0,55.0,2/10/2017 15:00,20,9.4,3572931.83,0.0,3680.992,10347541.101499999,19.596103229545456,19.634392230952372
976,2001,2,10,17,0,-3.0,-10.0,55.0,2/10/2017 16:00,20,9.4,3295381.99,0.0,4957.332,9428018.9015,19.602186204545458,19.68636606428571
977,2001,2,10,18,0,-4.0,-10.0,59.0,2/10/2017 17:00,20,9.4,3947329.11,0.0,11162.325,12201878.055,19.558545562878784,19.699748297619042
978,2001,2,10,19,0,-7.0,-11.0,70.0,2/10/2017 18:00,20,9.4,5978293.2,0.0,5859.8275,19822952.65,19.545757604545454,19.628929464285708
979,2001,2,10,20,0,-7.0,-11.0,70.0,2/10/2017 19:00,20,9.4,0.0,0.0,0.0,0.0,19.962921871212117,19.989714880952384
980,2001,2,10,21,0,-7.0,-11.0,70.0,2/10/2017 20:00,20,9.4,0.0,0.0,0.0,0.0,19.96270437121212,19.988687880952384
981,2001,2,10,22,0,-7.0,-11.0,70.0,2/10/2017 21:00,20,9.4,0.0,0.0,0.0,0.0,19.96597012121212,19.988638297619044
982,2001,2,10,23,0,-8.0,-12.0,70.0,2/10/2017 22:00,20,9.4,0.0,0.0,0.0,0.0,19.991932900000005,19.96569963095239
983,2001,2,10,24,0,-8.0,-11.0,77.0,2/10/2017 23:00,20,9.4,0.0,0.0,0.0,0.0,19.98882140000001,19.96517113095238
984,2001,2,11,1,0,-8.0,-11.0,77.0,2/11/2017 0:00,20,9.4,0.0,0.0,0.0,0.0,20.001226042857144,19.99449437142856
985,2001,2,11,2,0,-8.0,-12.0,70.0,2/11/2017 1:00,20,9.4,5427.1,0.0,0.0,0.0,19.998967376190475,19.992184871428563
986,2001,2,11,3,0,-7.0,-12.0,64.0,2/11/2017 2:00,20,9.4,0.0,0.0,0.0,143222.5,19.992380830735932,19.985208781150792
987,2001,2,11,4,0,-5.0,-12.0,54.0,2/11/2017 3:00,20,9.4,15687.4,0.0,0.0,143222.5,19.99711261406926,19.980820114484125
988,2001,2,11,5,0,-3.0,-12.0,46.0,2/11/2017 4:00,20,9.4,0.0,0.0,0.0,0.0,20.001687790259734,19.961561177380943
989,2001,2,11,6,0,2.0,-10.0,37.0,2/11/2017 5:00,20,9.4,0.0,0.0,19978.09,0.0,20.003369473809517,19.959726838095225
990,2001,2,11,7,0,2.0,-9.0,40.0,2/11/2017 6:00,20,9.4,8628867.02,0.0,109956.83,21075064.655,19.64125416666667,19.589673916666666
991,2001,2,11,8,0,-6.0,-11.0,64.0,2/11/2017 7:00,20,9.4,12719884.7,0.0,0.0,32261188.85,19.576471896212123,19.64044521428571
992,2001,2,11,9,0,-1.0,-9.0,50.0,2/11/2017 8:00,20,9.4,3350425.48,2648.42,5748.5275,11349885.615,19.515193987878796,19.59594699999999
993,2001,2,11,10,0,5.0,-7.0,39.0,2/11/2017 9:00,20,9.4,2587864.3,3703.48,14570.679249999997,6744552.085450001,19.69727233630954,19.612822511904756
994,2001,2,11,11,0,6.0,-10.0,28.0,2/11/2017 10:00,20,9.4,1638092.56,6645.81,20928.695,4642185.3033,19.68915747857143,19.662134404761904
995,2001,2,11,12,0,7.0,-12.0,22.0,2/11/2017 11:00,20,9.4,1159671.05,33404.585,57561.992,3294648.255,19.597392091666656,19.575666999999996
996,2001,2,11,13,0,8.0,-12.0,20.0,2/11/2017 12:00,20,9.4,1209386.65,116951.383,171692.31,3241071.015,19.673452574999985,19.54849758333333
997,2001,2,11,14,0,8.0,-13.0,19.0,2/11/2017 13:00,20,9.4,881177.36,143914.796,187037.805,2537621.3705,19.689393408333316,19.581932916666663
998,2001,2,11,15,0,7.0,-13.0,20.0,2/11/2017 14:00,20,9.4,644007.618,118023.72600000001,189980.34200000003,1746967.675,19.63423092499998,19.6456025
999,2001,2,11,16,0,7.0,-13.0,20.0,2/11/2017 15:00,20,9.4,582690.759,137648.29,220856.509,1550528.458,19.63828075833331,19.721605999999998
1000,2001,2,11,17,0,6.0,-14.0,19.0,2/11/2017 16:00,20,9.4,481420.686,81847.845,171146.43099999998,1592315.2825,19.572881716666654,19.651362428571417
1001,2001,2,11,18,0,3.0,-14.0,24.0,2/11/2017 17:00,20,9.4,927321.1190000001,31519.11,107297.5865,2199595.454,19.749795919642853,19.705578583333327
1002,2001,2,11,19,0,2.0,-13.0,28.0,2/11/2017 18:00,20,9.4,2616329.9390000002,1772.5,68462.98599999999,8738877.685,19.79992266666666,19.73263508333333
1003,2001,2,11,20,0,1.0,-13.0,30.0,2/11/2017 19:00,20,9.4,12887.5,8274.13,31541.111,169706.5,19.9961755,19.977188083333324
1004,2001,2,11,21,0,-1.0,-12.0,39.0,2/11/2017 20:00,20,9.4,0.0,0.0,11495.1725,0.0,19.995299666666668,19.978898583333326
1005,2001,2,11,22,0,-2.0,-12.0,42.0,2/11/2017 21:00,20,9.4,0.0,0.0,32457.7575,69464.5,19.99086212121212,19.978763464285706
1006,2001,2,11,23,0,-2.0,-12.0,42.0,2/11/2017 22:00,20,9.4,0.0,0.0,32457.7575,69464.5,19.989404954545453,19.979619380952375
1007,2001,2,11,24,0,-2.0,-13.0,38.0,2/11/2017 23:00,20,9.4,0.0,0.0,10171.235,0.0,19.989165,19.979410380952377
1008,2001,2,12,1,0,-2.0,-13.0,38.0,2/12/2017 0:00,20,9.4,0.0,0.0,4582.325,0.0,19.993943502380954,19.975451427380946
1009,2001,2,12,2,0,-2.0,-13.0,38.0,2/12/2017 1:00,20,9.4,0.0,0.0,4582.325,0.0,19.99441800238095,19.97597567738095
1010,2001,2,12,3,0,-4.0,-12.0,50.0,2/12/2017 2:00,20,9.4,0.0,0.0,0.0,0.0,19.996137947402598,19.983736218650787
1011,2001,2,12,4,0,-4.0,-13.0,45.0,2/12/2017 3:00,20,9.4,0.0,0.0,0.0,0.0,19.995909447402592,19.97104496309523
1012,2001,2,12,5,0,-3.0,-12.0,46.0,2/12/2017 4:00,20,9.4,0.0,0.0,0.0,0.0,20.001687790259734,19.961561177380943
1013,2001,2,12,6,0,-2.0,-12.0,42.0,2/12/2017 5:00,20,9.4,0.0,0.0,0.0,0.0,20.00163202835497,19.95494117738094
1014,2001,2,12,7,0,-3.0,-11.0,50.0,2/12/2017 6:00,20,9.4,12511908.7,0.0,4424.59,28374636.95,19.574951204545453,19.64077938095237
1015,2001,2,12,8,0,-2.0,-10.0,50.0,2/12/2017 7:00,20,9.4,9812815.7,285.002,4424.59,22376702.95,19.56356870454546,19.584282630952373
1016,2001,2,12,9,0,1.0,-9.0,43.0,2/12/2017 8:00,20,9.4,2744891.42,8195.97,25367.759,9400721.5,19.586253666666668,19.561076083333326
1017,2001,2,12,10,0,2.2,-7.5,45.0,2/12/2017 9:00,20,9.4,2183460.24,7921.59,30614.394,6185497.425,19.65315433630953,19.623288416666664
1018,2001,2,12,11,0,3.0,-6.0,49.0,2/12/2017 10:00,20,9.4,2071610.56,3975.12,41140.6415,5838210.91,19.651442169642863,19.67352133333333
1019,2001,2,12,12,0,4.0,-6.0,45.0,2/12/2017 11:00,20,9.4,1680915.138,52805.234000000004,69119.6125,3835242.2804499995,19.70745216964286,19.66548283333333
1020,2001,2,12,13,0,6.0,-5.0,43.0,2/12/2017 12:00,20,9.4,1393319.7284000001,29374.766,33942.4645,3707759.3904499994,19.70349221666666,19.628521654761897
1021,2001,2,12,14,0,6.0,-5.0,43.0,2/12/2017 13:00,20,9.4,941572.184,72938.284,187080.84949999998,2290515.6204500003,19.731510633333325,19.591411654761895
1022,2001,2,12,15,0,7.0,-5.0,40.0,2/12/2017 14:00,20,9.4,687215.2269999998,67580.39999999998,165765.5155,1350686.5009,19.77553663333332,19.674763226190475
1023,2001,2,12,16,0,7.0,-5.0,40.0,2/12/2017 15:00,20,9.4,452575.37500000006,106841.42600000002,348690.9655,1008579.7939,19.786495591666654,19.789637892857137
1024,2001,2,12,17,0,4.0,-6.0,45.0,2/12/2017 16:00,20,9.4,492939.466,89536.508,173002.7625,1188679.09075,19.79866125297618,19.771743333333323
1025,2001,2,12,18,0,2.0,-4.0,62.0,2/12/2017 17:00,20,9.4,1686037.385,0.0,18394.8225,5147138.655,19.747094895833328,19.70374958333332
1026,2001,2,12,19,0,1.0,-5.0,61.0,2/12/2017 18:00,20,9.4,2649627.16,0.0,18117.557999999997,8282129.125,19.714504666666663,19.673304499999983
1027,2001,2,12,20,0,1.0,-5.0,61.0,2/12/2017 19:00,20,9.4,0.0,0.0,775.22,0.0,19.997539999999994,19.982778583333328
1028,2001,2,12,21,0,0.0,-6.0,60.0,2/12/2017 20:00,20,9.4,21113.5,0.0,800.08,194266.0,19.996779166666666,19.985254583333322
1029,2001,2,12,22,0,-1.0,-6.0,66.0,2/12/2017 21:00,20,9.4,0.0,0.0,861.065,0.0,19.99718553787879,19.985824999999988
1030,2001,2,12,23,0,-2.0,-6.0,71.0,2/12/2017 22:00,20,9.4,0.0,0.0,0.0,0.0,19.989981871212127,19.98885088095238
1031,2001,2,12,24,0,-1.0,-6.0,66.0,2/12/2017 23:00,20,9.4,0.0,0.0,861.065,0.0,19.995590371212124,19.98676491666666
1032,2001,2,13,1,0,-3.0,-7.0,71.0,2/13/2017 0:00,20,9.4,0.0,0.0,0.0,0.0,19.9962351974026,19.985855016269838
1033,2001,2,13,2,0,-3.0,-8.0,65.0,2/13/2017 1:00,20,9.4,0.0,0.0,0.0,0.0,19.99524484025974,19.95469726626984
1034,2001,2,13,3,0,-4.0,-9.0,65.0,2/13/2017 2:00,20,9.4,0.0,0.0,0.0,0.0,19.996868997402597,19.984410551984126
1035,2001,2,13,4,0,-2.0,-10.0,50.0,2/13/2017 3:00,20,9.4,0.0,0.0,0.0,0.0,19.997328790259736,19.9785784329365
1036,2001,2,13,5,0,-3.0,-10.0,55.0,2/13/2017 4:00,20,9.4,0.0,0.0,0.0,0.0,20.001699290259733,19.96891601626983
1037,2001,2,13,6,0,-2.0,-11.0,46.0,2/13/2017 5:00,20,9.4,0.0,0.0,0.0,0.0,20.002004861688302,19.954522677380943
1038,2001,2,13,7,0,-2.0,-11.0,46.0,2/13/2017 6:00,20,9.4,10196275.6,0.0,7707.355,22915472.0,19.563911787878787,19.572920130952372
1039,2001,2,13,8,0,3.0,-9.0,37.0,2/13/2017 7:00,20,9.4,8249031.98,1625.0640000000003,27288.363999999998,21962171.805,19.69592535714287,19.620407583333336
1040,2001,2,13,9,0,6.0,-12.0,23.0,2/13/2017 8:00,20,9.4,2955950.24,10950.15,34829.83,8232647.38,19.593112300000005,19.587319404761896
1041,2001,2,13,10,0,8.0,-13.0,19.0,2/13/2017 9:00,20,9.4,1569973.14,83836.13399999999,212720.527,4475282.775,19.606130408333325,19.536221249999986
1042,2001,2,13,11,0,9.0,-7.0,29.0,2/13/2017 10:00,20,9.4,1232834.02,83857.41999999998,99054.69050000001,2865631.091,19.78594890833333,19.61898464285714
1043,2001,2,13,12,0,10.0,-12.0,18.0,2/13/2017 11:00,20,9.4,941215.77,60328.50999999999,153302.90850000002,2414757.225,19.668104908333323,19.62171258333333
1044,2001,2,13,13,0,11.0,-12.0,17.0,2/13/2017 12:00,20,9.4,1045206.32,128265.16399999999,473529.36400000006,2582279.49,19.754309158333324,19.568899416666667
1045,2001,2,13,14,0,10.0,-2.0,42.0,2/13/2017 13:00,20,9.4,754501.234,107937.09300000001,133151.521,1961688.06305,19.78640311666666,19.679919666666677
1046,2001,2,13,15,0,8.0,-1.0,52.0,2/13/2017 14:00,20,9.4,544935.447,98840.77299999997,173992.21300000002,1293363.8359,19.798776783333327,19.707436409523808
1047,2001,2,13,16,0,6.0,-1.0,60.0,2/13/2017 15:00,20,9.4,635349.17,63056.654,249957.05549999996,1354278.8098499998,19.80974625833333,19.707276392857136
1048,2001,2,13,17,0,3.0,-2.0,68.0,2/13/2017 16:00,20,9.4,647467.624,30162.764,80764.0285,1613430.9704500001,19.785191586309523,19.749103583333323
1049,2001,2,13,18,0,2.0,-2.0,73.0,2/13/2017 17:00,20,9.4,1543842.395,0.0,23372.0425,4378347.985,19.77208872916666,19.724144083333318
1050,2001,2,13,19,0,1.0,-2.0,79.0,2/13/2017 18:00,20,9.4,2865227.95,0.0,13234.926000000001,7287681.635,19.710355083333326,19.706414999999982
1051,2001,2,13,20,0,-3.0,-3.0,100.0,2/13/2017 19:00,20,9.4,0.0,0.0,0.0,0.0,19.967782787878793,19.983616319047613
1052,2001,2,13,21,0,-3.0,-4.0,92.0,2/13/2017 20:00,20,9.4,0.0,0.0,0.0,0.0,19.986947787878794,19.98966881904762
1053,2001,2,13,22,0,-6.0,-7.0,92.0,2/13/2017 21:00,20,9.4,0.0,0.0,0.0,0.0,19.98637937121213,19.988630319047616
1054,2001,2,13,23,0,-8.0,-9.0,92.0,2/13/2017 22:00,20,9.4,0.0,0.0,0.0,0.0,19.98478740000001,19.965758164285717
1055,2001,2,13,24,0,-9.0,-11.0,84.0,2/13/2017 23:00,20,9.4,0.0,0.0,0.0,0.0,19.987887650000008,19.961343714285718
1056,2001,2,14,1,0,-11.0,-13.0,84.0,2/14/2017 0:00,20,9.4,0.0,0.0,0.0,0.0,19.991748864285718,19.97571293809523
1057,2001,2,14,2,0,-10.0,-12.0,84.0,2/14/2017 1:00,20,9.4,0.0,0.0,0.0,0.0,19.992497864285717,19.990294688095233
1058,2001,2,14,3,0,-10.0,-12.0,84.0,2/14/2017 2:00,20,9.4,0.0,0.0,0.0,0.0,19.99177486428572,19.99130324365079
1059,2001,2,14,4,0,-10.0,-12.0,84.0,2/14/2017 3:00,20,9.4,0.0,0.0,0.0,0.0,19.99192944761905,19.98638424365079
1060,2001,2,14,5,0,-11.0,-13.0,84.0,2/14/2017 4:00,20,9.4,0.0,0.0,0.0,0.0,19.99575594761905,19.96084274365079
1061,2001,2,14,6,0,-11.0,-12.0,91.0,2/14/2017 5:00,20,9.4,0.0,0.0,0.0,69129.63,19.946954530952382,19.93780936269841
1062,2001,2,14,7,0,-10.0,-12.0,84.0,2/14/2017 6:00,20,9.4,12139748.0,0.0,0.0,30030851.55,19.505318191666657,19.526851297619046
1063,2001,2,14,8,0,-11.0,-12.0,91.0,2/14/2017 7:00,20,9.4,10609827.1,0.0,0.0,32141898.5,19.45236449523809,19.508875797619044
1064,2001,2,14,9,0,-11.0,-12.0,91.0,2/14/2017 8:00,20,9.4,7670732.7,0.0,0.0,25604800.5,19.45153199523809,19.515713297619044
1065,2001,2,14,10,0,-11.0,-13.0,84.0,2/14/2017 9:00,20,9.4,5569409.3,0.0,0.0,17997453.45,19.45503882857143,19.510735297619043
