Date Time,Month,Day,Day of Week,Hour,Minute,Site Outdoor Air Drybulb Temperature,Site Outdoor Air Relative Humidity,HeatingElectricity,CoolingElectricity,District Heating Inlet Temperature,District Cooling Inlet Temperature,District Heating Outlet Temperature,District Cooling Outlet Temperature,District Heating Mass Flow Rate,District Cooling Mass Flow Rate,District Heating Hot Water Energy,District Cooling Chilled Water Energy,_id,ambient_loop_temperature_setpoint.setpoint_temperature
07/25/2009 14:00,7,25,6,14,0,33.3,15,0,1.56431e+07,31.5275,31.5275,31.5275,25,0,0.682743,0,6.70627e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 15:00,7,25,6,15,0,33.9,15,0,1.62316e+07,31.533,31.533,31.533,25,0,0.711239,0,6.99207e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 16:00,7,25,6,16,0,33.9,15,0,1.6837e+07,31.5377,31.5377,31.5377,25,0,0.740814,0,7.2881e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 17:00,7,25,6,17,0,33.9,15,0,1.65878e+07,31.5289,31.5289,31.5289,25,0,0.728601,0,7.15828e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 18:00,7,25,6,18,0,33.9,15,0,1.3285e+07,31.5287,31.5287,31.5287,25,0,0.566408,0,5.56467e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 19:00,7,25,6,19,0,32.8,17,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 20:00,7,25,6,20,0,31.7,21,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 21:00,7,25,6,21,0,28.3,24,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 22:00,7,25,6,22,0,25.6,24,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/25/2009 23:00,7,25,6,23,0,27.2,21,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 00:00,7,26,0,0,0,24.4,27,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 01:00,7,26,0,1,0,22.8,33,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 02:00,7,26,0,2,0,20.6,42,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 03:00,7,26,0,3,0,18.9,54,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 04:00,7,26,0,4,0,17.8,56,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 05:00,7,26,0,5,0,17.8,52,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 06:00,7,26,0,6,0,16.1,56,0,0,31.5173,31.5173,31.5173,31.5173,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 07:00,7,26,0,7,0,17.2,56,0,7.46673e+06,31.5455,31.5455,31.5455,25,0,0.308623,0,3.04359e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 08:00,7,26,0,8,0,19.4,51,0,1.16337e+07,31.5029,31.5029,31.5029,25,0,0.4911,0,4.80585e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 09:00,7,26,0,9,0,20.6,49,0,1.39256e+07,31.5095,31.5095,31.5095,25,0,0.599863,0,5.87599e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 10:00,7,26,0,10,0,22.8,41,0,1.45266e+07,31.5362,31.5362,31.5362,25,0,0.62857,0,6.18242e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 11:00,7,26,0,11,0,24.4,36,0,1.43397e+07,31.5442,31.5442,31.5442,25,0,0.618137,0,6.08726e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 12:00,7,26,0,12,0,26.7,34,0,1.48226e+07,31.5564,31.5564,31.5564,25,0,0.641629,0,6.33035e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 13:00,7,26,0,13,0,28.3,31,0,1.30737e+07,31.5593,31.5593,31.5593,25,0,0.556759,0,5.49541e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 14:00,7,26,0,14,0,30.6,26,0,1.50439e+07,31.5493,31.5493,31.5493,25,0,0.65278,0,6.4334e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 15:00,7,26,0,15,0,32.2,24,0,1.55928e+07,31.5517,31.5517,31.5517,25,0,0.679407,0,6.69826e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 16:00,7,26,0,16,0,31.7,21,0,1.56595e+07,31.5515,31.5515,31.5515,25,0,0.682369,0,6.72725e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 17:00,7,26,0,17,0,31.7,22,0,1.51524e+07,31.5448,31.5448,31.5448,25,0,0.657824,0,6.47862e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 18:00,7,26,0,18,0,33.3,21,0,1.35232e+07,31.5566,31.5566,31.5566,25,0,0.577173,0,5.69461e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 19:00,7,26,0,19,0,33.3,18,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 20:00,7,26,0,20,0,30,21,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 21:00,7,26,0,21,0,28.3,26,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 22:00,7,26,0,22,0,24.4,32,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/26/2009 23:00,7,26,0,23,0,23.3,32,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 00:00,7,27,1,0,0,23.3,35,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 01:00,7,27,1,1,0,21.1,41,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 02:00,7,27,1,2,0,18.3,47,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 03:00,7,27,1,3,0,17.2,58,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 04:00,7,27,1,4,0,17.8,58,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 05:00,7,27,1,5,0,16.1,62,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 06:00,7,27,1,6,0,15,64,0,0,31.5569,31.5569,31.5569,31.5569,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 07:00,7,27,1,7,0,17.2,58,0,7.04987e+06,31.552,31.552,31.552,25,0,0.289286,0,2.85523e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 08:00,7,27,1,8,0,20,50,0,1.08121e+07,31.5076,31.5076,31.5076,25,0,0.452651,0,4.43283e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 09:00,7,27,1,9,0,22.8,44,0,1.35894e+07,31.5156,31.5156,31.5156,25,0,0.583809,0,5.7241e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 10:00,7,27,1,10,0,25,35,0,1.41675e+07,31.5414,31.5414,31.5414,25,0,0.611146,0,6.01586e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 11:00,7,27,1,11,0,27.2,30,0,1.432e+07,31.5511,31.5511,31.5511,25,0,0.617395,0,6.08636e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 12:00,7,27,1,12,0,29.4,26,0,1.44843e+07,31.5618,31.5618,31.5618,25,0,0.62496,0,6.17094e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 13:00,7,27,1,13,0,30.6,23,0,1.35308e+07,31.5533,31.5533,31.5533,25,0,0.578928,0,5.70909e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 14:00,7,27,1,14,0,32.2,22,0,1.49211e+07,31.5454,31.5454,31.5454,25,0,0.646933,0,6.37203e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 15:00,7,27,1,15,0,33.3,18,0,1.55258e+07,31.5485,31.5485,31.5485,25,0,0.675945,0,6.66089e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 16:00,7,27,1,16,0,34.4,14,0,1.63121e+07,31.5513,31.5513,31.5513,25,0,0.714145,0,7.04031e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 17:00,7,27,1,17,0,33.9,14,0,1.6508e+07,31.5391,31.5391,31.5391,25,0,0.724067,0,7.12484e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 18:00,7,27,1,18,0,33.3,15,0,1.41611e+07,31.538,31.538,31.538,25,0,0.608636,0,5.98804e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 19:00,7,27,1,19,0,32.6,15,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 20:00,7,27,1,20,0,31.9,15,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 21:00,7,27,1,21,0,26.1,28,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 22:00,7,27,1,22,0,24.4,32,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/27/2009 23:00,7,27,1,23,0,22.2,34,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 00:00,7,28,2,0,0,21.7,31,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 01:00,7,28,2,1,0,21.1,30,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 02:00,7,28,2,2,0,19.4,33,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 03:00,7,28,2,3,0,17.8,48,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 04:00,7,28,2,4,0,17.2,50,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 05:00,7,28,2,5,0,15.6,57,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 06:00,7,28,2,6,0,15,55,0,0,31.5306,31.5306,31.5306,31.5306,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 07:00,7,28,2,7,0,18.3,50,0,7.39159e+06,31.501,31.501,31.501,25,0,0.304153,0,2.97878e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 08:00,7,28,2,8,0,20.6,39,0,1.08559e+07,31.4616,31.4616,31.4616,25,0,0.45485,0,4.42282e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 09:00,7,28,2,9,0,22.8,38,0,1.35355e+07,31.4817,31.4817,31.4817,25,0,0.581341,0,5.6703e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 10:00,7,28,2,10,0,25,33,0,1.41794e+07,31.5113,31.5113,31.5113,25,0,0.612,0,5.99653e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 11:00,7,28,2,11,0,28.3,26,0,1.43684e+07,31.522,31.522,31.522,25,0,0.619945,0,6.08439e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 12:00,7,28,2,12,0,30.6,20,0,1.46111e+07,31.5459,31.5459,31.5459,25,0,0.631204,0,6.21753e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 13:00,7,28,2,13,0,32.8,18,0,1.38164e+07,31.543,31.543,31.543,25,0,0.592721,0,5.83593e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 14:00,7,28,2,14,0,35,17,0,1.52823e+07,31.5369,31.5369,31.5369,25,0,0.66471,0,6.53855e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 15:00,7,28,2,15,0,36.7,15,0,1.6007e+07,31.5415,31.5415,31.5415,25,0,0.69986,0,6.88921e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 16:00,7,28,2,16,0,37.2,10,0,1.67365e+07,31.544,31.544,31.544,25,0,0.735489,0,7.24262e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 17:00,7,28,2,17,0,37.2,11,0,1.72321e+07,31.5307,31.5307,31.5307,25,0,0.760777,0,7.47648e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 18:00,7,28,2,18,0,36.7,13,0,1.49202e+07,31.5316,31.5316,31.5316,25,0,0.646193,0,6.35133e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 19:00,7,28,2,19,0,36.1,12,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 20:00,7,28,2,20,0,33.3,15,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 21:00,7,28,2,21,0,29.4,20,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 22:00,7,28,2,22,0,28.9,21,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/28/2009 23:00,7,28,2,23,0,25.6,22,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 00:00,7,29,3,0,0,23.9,24,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 01:00,7,29,3,1,0,22.2,33,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 02:00,7,29,3,2,0,19.4,45,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 03:00,7,29,3,3,0,18.9,52,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 04:00,7,29,3,4,0,17.8,58,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 05:00,7,29,3,5,0,17.8,58,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 06:00,7,29,3,6,0,17.2,54,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 07:00,7,29,3,7,0,18.9,52,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 08:00,7,29,3,8,0,20.6,49,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 09:00,7,29,3,9,0,23.3,43,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 10:00,7,29,3,10,0,25,37,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 11:00,7,29,3,11,0,28.9,29,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 12:00,7,29,3,12,0,31.7,23,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 13:00,7,29,3,13,0,32.8,21,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 14:00,7,29,3,14,0,35.6,19,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 15:00,7,29,3,15,0,36.1,17,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 16:00,7,29,3,16,0,36.7,15,0,0,31.5241,31.5241,31.5241,31.5241,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 17:00,7,29,3,17,0,37.8,15,0,115082,31.5341,31.5341,31.5341,27.1747,0,0.00332663,0,327279,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 18:00,7,29,3,18,0,36.7,18,0,411365,31.5926,31.5926,31.5926,25,0,0.0144369,0,1.43303e+06,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 19:00,7,29,3,19,0,35.6,20,0,539823,31.6549,31.6549,31.6549,25,0,0.0195921,0,1.96206e+06,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 20:00,7,29,3,20,0,32.2,29,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 21:00,7,29,3,21,0,28.9,41,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 22:00,7,29,3,22,0,26.1,45,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/29/2009 23:00,7,29,3,23,0,25.6,40,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 00:00,7,30,4,0,0,24.4,43,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 01:00,7,30,4,1,0,23.9,41,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 02:00,7,30,4,2,0,21.1,49,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 03:00,7,30,4,3,0,20.6,53,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 04:00,7,30,4,4,0,20,49,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 05:00,7,30,4,5,0,20,53,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 06:00,7,30,4,6,0,20,45,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 07:00,7,30,4,7,0,20,47,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 08:00,7,30,4,8,0,26.1,31,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 09:00,7,30,4,9,0,27.8,28,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 10:00,7,30,4,10,0,31.1,22,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 11:00,7,30,4,11,0,32.2,20,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 12:00,7,30,4,12,0,33.9,20,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 13:00,7,30,4,13,0,35.6,19,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 14:00,7,30,4,14,0,36.1,18,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 15:00,7,30,4,15,0,36.7,16,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 16:00,7,30,4,16,0,36.1,19,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 17:00,7,30,4,17,0,35.6,21,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 18:00,7,30,4,18,0,35.6,24,0,0,31.6711,31.6711,31.6711,31.6711,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 19:00,7,30,4,19,0,33.9,28,0,78881.5,31.6709,31.6709,31.6709,27.2237,0,0.00191367,0,192098,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 20:00,7,30,4,20,0,31.7,35,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 21:00,7,30,4,21,0,28.9,37,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 22:00,7,30,4,22,0,26.7,39,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/30/2009 23:00,7,30,4,23,0,26.7,31,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 00:00,7,31,5,0,0,25.6,32,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 01:00,7,31,5,1,0,25,32,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 02:00,7,31,5,2,0,25,32,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 03:00,7,31,5,3,0,24.4,32,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 04:00,7,31,5,4,0,22.8,37,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 05:00,7,31,5,5,0,22.8,35,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 06:00,7,31,5,6,0,22.8,35,0,0,31.671,31.671,31.671,31.671,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 07:00,7,31,5,7,0,23.3,34,0,9.22712e+06,31.4501,31.4501,31.4501,25,0,0.388263,0,3.78192e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 08:00,7,31,5,8,0,25.6,32,0,1.25761e+07,31.4013,31.4013,31.4013,25,0,0.533801,0,5.14196e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 09:00,7,31,5,9,0,25,45,0,1.57237e+07,31.4062,31.4062,31.4062,25,0,0.688161,0,6.63391e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 10:00,7,31,5,10,0,27.2,33,0,1.52925e+07,31.4428,31.4428,31.4428,25,0,0.666354,0,6.46041e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 11:00,7,31,5,11,0,27.8,37,0,1.58229e+07,31.4723,31.4723,31.4723,25,0,0.692159,0,6.74141e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 12:00,7,31,5,12,0,31.7,26,0,1.71175e+07,31.5026,31.5026,31.5026,25,0,0.757566,0,7.41294e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 13:00,7,31,5,13,0,34.4,24,0,1.63969e+07,31.5081,31.5081,31.5081,25,0,0.722096,0,7.07173e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 14:00,7,31,5,14,0,36.1,22,0,1.762e+07,31.5109,31.5109,31.5109,25,0,0.784269,0,7.68397e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 15:00,7,31,5,15,0,37.2,21,0,1.82766e+07,31.5178,31.5178,31.5178,25,0,0.816598,0,8.00913e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 16:00,7,31,5,16,0,36.7,20,0,1.87615e+07,31.5225,31.5225,31.5225,25,0,0.840136,0,8.24602e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 17:00,7,31,5,17,0,37.8,22,0,1.90197e+07,31.5144,31.5144,31.5144,25,0,0.853277,0,8.36455e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 18:00,7,31,5,18,0,38.3,18,0,1.66595e+07,31.5209,31.5209,31.5209,25,0,0.733161,0,7.19432e+07,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
07/31/2009 19:00,7,31,5,19,0,37.2,18,0,0,31.5139,31.5139,31.5139,31.5139,0,0,0,0,3be0e980-b724-46e9-858d-c9fa019417fa,25.0
