Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
11:00:00,7.755771E-02,4.927800E+02,6.632361E-01,8.152788E+03,1.008286E+04,9.529199E-02,3.578705E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.735592E+02,6.222284E-01,7.511256E+03,9.058008E+03,1.949810E-01,5.042847E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,2.216001E+02,4.744513E-01,5.629522E+03,6.555629E+03,1.213717E-01,3.099804E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.735592E+02,6.178034E-01,7.461959E+03,9.004494E+03,1.862623E-01,4.877345E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,2.216001E+02,3.882325E-01,4.668814E+03,5.592519E+03,1.213717E-01,3.099804E+03,3.487722E-02,0.000000E+00,0.000000E+00
12:00:00,7.755771E-02,4.140661E+02,6.672972E-01,8.276752E+03,1.020976E+04,9.529317E-02,3.578727E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.138890E+02,6.331557E-01,7.692692E+03,9.240300E+03,1.949808E-01,5.042821E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.862030E+02,4.173709E-01,5.028926E+03,5.938607E+03,1.213714E-01,3.099784E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.138890E+02,6.272577E-01,7.626981E+03,9.170418E+03,1.862622E-01,4.877323E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.862030E+02,3.942653E-01,4.771436E+03,5.695722E+03,1.213714E-01,3.099784E+03,3.487722E-02,0.000000E+00,0.000000E+00
13:00:00,7.755771E-02,3.510950E+02,6.726127E-01,8.398892E+03,1.033608E+04,9.529408E-02,3.578744E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.661528E+02,6.429088E-01,7.849049E+03,9.401184E+03,1.949790E-01,5.042783E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.578853E+02,4.186878E-01,5.071880E+03,5.994826E+03,1.213700E-01,3.099756E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.661528E+02,6.358983E-01,7.770942E+03,9.318580E+03,1.862606E-01,4.877289E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.578853E+02,3.995251E-01,4.858330E+03,5.784993E+03,1.213700E-01,3.099756E+03,3.487722E-02,0.000000E+00,0.000000E+00
14:00:00,7.755771E-02,3.117381E+02,6.787771E-01,8.506857E+03,1.044667E+04,9.529492E-02,3.578760E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.363177E+02,6.540927E-01,8.003427E+03,9.558517E+03,1.949772E-01,5.042750E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.401867E+02,4.248112E-01,5.157754E+03,6.089165E+03,1.213687E-01,3.099731E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.363177E+02,6.460328E-01,7.913630E+03,9.464145E+03,1.862589E-01,4.877258E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.401867E+02,4.055462E-01,4.943077E+03,5.871310E+03,1.213687E-01,3.099731E+03,3.487722E-02,0.000000E+00,0.000000E+00
15:00:00,7.755771E-02,3.117381E+02,6.856869E-01,8.583838E+03,1.052671E+04,9.529579E-02,3.578777E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.363177E+02,6.618907E-01,8.090308E+03,9.646127E+03,1.949760E-01,5.042728E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.401867E+02,4.284833E-01,5.198649E+03,6.131063E+03,1.213677E-01,3.099715E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.363177E+02,6.533758E-01,7.995440E+03,9.546886E+03,1.862578E-01,4.877237E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.401867E+02,4.826273E-01,5.801911E+03,6.792897E+03,1.213677E-01,3.099715E+03,3.487722E-02,0.000000E+00,0.000000E+00
16:00:00,7.755771E-02,3.589664E+02,6.923845E-01,8.611083E+03,1.055554E+04,9.529671E-02,3.578794E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.721198E+02,6.613759E-01,8.048642E+03,9.598798E+03,1.949753E-01,5.042716E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.614250E+02,4.267479E-01,5.158000E+03,6.087138E+03,1.213672E-01,3.099704E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,2.721198E+02,6.535766E-01,7.961748E+03,9.508438E+03,1.862572E-01,4.877226E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.614250E+02,5.532543E-01,6.567370E+03,7.574702E+03,1.213672E-01,3.099704E+03,3.487722E-02,0.000000E+00,0.000000E+00
17:00:00,7.755771E-02,4.219375E+02,6.977371E-01,8.607711E+03,1.055149E+04,9.529763E-02,3.578812E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.198560E+02,6.560888E-01,7.941977E+03,9.486027E+03,1.949749E-01,5.042708E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.897427E+02,4.218323E-01,5.074899E+03,5.999487E+03,1.213669E-01,3.099698E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.198560E+02,6.496247E-01,7.869957E+03,9.411354E+03,1.862568E-01,4.877219E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,1.897427E+02,5.758454E-01,6.790698E+03,7.767540E+03,1.213669E-01,3.099698E+03,3.487722E-02,0.000000E+00,0.000000E+00
18:00:00,7.755771E-02,5.006514E+02,7.013142E-01,8.568924E+03,1.051013E+04,9.529855E-02,3.578829E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.795262E+02,6.422889E-01,7.728624E+03,9.265323E+03,1.949747E-01,5.042703E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,2.251398E+02,4.121434E-01,4.931592E+03,5.852125E+03,1.213666E-01,3.099693E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,3.795262E+02,6.566970E-01,7.889145E+03,9.436920E+03,1.862566E-01,4.877214E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,2.251398E+02,5.555730E-01,6.529627E+03,7.480515E+03,1.213666E-01,3.099693E+03,3.487722E-02,0.000000E+00,0.000000E+00
19:00:00,7.755771E-02,6.187222E+02,7.025607E-01,8.464944E+03,1.040294E+04,9.529944E-02,3.578846E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,4.690315E+02,6.209879E-01,7.401955E+03,8.929919E+03,2.054954E-01,5.242408E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,2.782355E+02,3.988813E-01,4.730828E+03,5.646845E+03,1.280704E-01,3.226944E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,4.690315E+02,6.555783E-01,7.787343E+03,9.331034E+03,1.963123E-01,5.068093E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,2.782355E+02,4.900875E-01,5.747104E+03,6.673234E+03,1.280704E-01,3.226944E+03,3.487722E-02,0.000000E+00,0.000000E+00
20:00:00,7.755771E-02,7.053075E+02,6.998730E-01,8.348485E+03,1.028208E+04,9.530029E-02,3.578862E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,5.346687E+02,6.045028E-01,7.152575E+03,8.738416E+03,2.054962E-01,5.242426E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,3.171724E+02,3.888763E-01,4.580365E+03,5.535336E+03,1.280709E-01,3.226956E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,5.346687E+02,6.117489E-01,7.233325E+03,8.808486E+03,1.963133E-01,5.068112E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,3.171724E+02,4.076362E-01,4.789431E+03,5.729761E+03,1.280709E-01,3.226956E+03,3.487722E-02,0.000000E+00,0.000000E+00
21:00:00,7.755771E-02,7.761500E+02,6.960896E-01,8.235440E+03,1.016542E+04,9.530112E-02,3.578878E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,5.883719E+02,5.956888E-01,7.000513E+03,8.633994E+03,2.054970E-01,5.242494E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,3.490298E+02,3.826221E-01,4.478723E+03,5.463985E+03,1.280712E-01,3.226996E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,5.883719E+02,6.000551E-01,7.049190E+03,8.672943E+03,1.963142E-01,5.068177E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,3.490298E+02,3.938573E-01,4.603939E+03,5.582818E+03,1.280712E-01,3.226996E+03,3.487722E-02,0.000000E+00,0.000000E+00
22:00:00,7.755771E-02,8.469924E+02,6.922167E-01,8.121369E+03,1.004907E+04,9.530221E-02,3.578899E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,6.420751E+02,5.867756E-01,6.847360E+03,8.502257E+03,2.054967E-01,5.242541E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,3.808872E+02,3.761640E-01,4.374823E+03,5.372507E+03,1.280709E-01,3.227024E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,6.420751E+02,5.920108E-01,6.905713E+03,8.554659E+03,1.963140E-01,5.068221E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,3.808872E+02,3.875215E-01,4.501386E+03,5.501381E+03,1.280709E-01,3.227024E+03,3.487722E-02,0.000000E+00,0.000000E+00
23:00:00,7.755771E-02,9.020922E+02,6.881817E-01,8.021297E+03,9.946920E+03,9.530366E-02,3.578926E+03,7.755771E-02,0.000000E+00,0.000000E+00,5.879376E-02,6.838443E+02,5.784833E-01,6.713136E+03,8.369239E+03,2.054989E-01,5.242606E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,4.056652E+02,3.700560E-01,4.281951E+03,5.279759E+03,1.280723E-01,3.227067E+03,3.487722E-02,0.000000E+00,0.000000E+00,5.879376E-02,6.838443E+02,5.844575E-01,6.779717E+03,8.430299E+03,1.963160E-01,5.068281E+03,5.879376E-02,0.000000E+00,0.000000E+00,3.487722E-02,4.056652E+02,3.815900E-01,4.410463E+03,5.411889E+03,1.280723E-01,3.227067E+03,3.487722E-02,0.000000E+00,0.000000E+00
